,group,mol
13593,000979,"(1,1-DIFLUOROPENTYL)PHOSPHONIC"
13594,000979,ACID
13595,000979,9D9
13596,000979,B0D
13597,000981,2
13598,000981,0.25000
13599,000981,"(2R,3R,4S,5S,6R)-3,5-DIHYDROXY-4-{[(1E)-{3-HYDROXY-2-METHYL-5-"
13600,000981,[(PHOSPHONOOXY)METHYL]PYRIDIN-4-YL}METHYLIDENE]AMINO}-6-
13601,000981,METHYLTETRAHYDRO-2H-PYRAN-2-YL
13602,000981,"[(2R,3S,5R)-3-HYDROXY-5-(5-METHYL-"
13603,000981,"2,4-DIOXO-3,4-DIHYDROPYRIMIDIN-1(2H)-YL)TETRAHYDROFURAN-2-"
13604,000981,YL]METHYLDIHYDROGEN
13605,000981,DIPHOSPHATE
13606,000981,TQP
13607,000981,JHZ
13608,000994,2
13609,000994,0.00602
13610,000994,BIPHENYL
13611,000994,BNL
13612,000994,CJZ
13613,001000,2
13614,001000,0.00146
13615,001000,"BIS(2,2'-BIPYRIDINE-KAPPA~2~N~1~,N~1'~)[CHRYSENE-5,6-DIIMINATO(2-)-"
13616,001000,"KAPPA~2~N,N']RHODIUM(4+)"
13617,001000,R1C
13618,001000,L51
13619,001005,2
13620,001005,0.01316
13621,001005,"2-IMINO-5-(1-PYRIDIN-2-YL-METH-(E)-YLIDENE)-1,3-THIAZOLIDIN-4-ONE"
13622,001005,C53
13623,001005,B56
13624,001006,2
13625,001006,0.00694
13626,001006,2-HYDROXY-1-(HYDROXYMETHYL)ETHYL
13627,001006,DIHYDROGEN
13628,001006,PHOSPHATE
13629,001006,G2H
13630,001006,PSJ
13631,001015,2
13632,001015,0.02778
13633,001015,PROTOCHLOROPHYLLIDE
13634,001015,PMR
13635,001015,MJG
13636,001018,2
13637,001018,0.00163
13638,001018,"3,8-DIAMINO-6-PHENYL-5-[6-[1-[2-[(1,2,3,4-TETRAHYDRO-9-"
13639,001018,"ACRIDINYL)AMINO]ETHYL]-1H-1,2,3-TRIAZOL-4-YL]HEXYL]-"
13640,001018,PHENANTHRIDINIUM
13641,001018,TZ4
13642,001018,R49
13643,001019,2
13644,001019,0.02381
13645,001019,PENTABROMOPSEUDILIN
13646,001019,PBQ
13647,001019,AJD
13648,001021,2
13649,001021,0.00909
13650,001021,"4,4'-DIPYRIDYL"
13651,001021,DISULFIDE
13652,001021,D4G
13653,001021,JJL
13654,001023,2
13655,001023,0.02083
13656,001023,"N,N-DIMETHYL-L-METHIONINE"
13657,001023,2MM
13658,001023,DC2
13659,001026,2
13660,001026,0.05556
13661,001026,PROTOPORPHYRIN
13662,001026,IX
13663,001026,"2,4-DISULFONIC"
13664,001026,ACID
13665,001026,H01
13666,001026,OLF
13667,001031,2
13668,001031,0.00196
13669,001031,3-METHYL-4-PHENYL-1H-PYRAZOLE
13670,001031,GVG
13671,001031,EV2
13672,001037,2
13673,001037,0.00595
13674,001037,(1Z)-4-(4-FLUOROPHENYL)-2-METHYLIDENEBUTAN-1-IMINE
13675,001037,MFG
13676,001037,BDJ
13677,001042,2
13678,001042,0.00943
13679,001042,"2,2'-[(1R,1'R,3S,3'S)-6,6',9,9'-TETRAHYDROXY-1,1'-DIMETHYL-"
13680,001042,"5,5',10,10'-TETRAOXO-3,3',4,4',5,5',10,10'-OCTAHYDRO-1H,1'H-8,8'-"
13681,001042,"BIBENZO[G]ISOCHROMENE-3,3'-DIYL]DIACETIC"
13682,001042,ACID
13683,001042,ZCT
13684,001042,C9A
13685,001057,2
13686,001057,0.02083
13687,001057,2-TRIFLUOROMETHYL-5-METHYLENE-5H-PYRIMIDIN-4-YLIDENEAMINE
13688,001057,IFP
13689,001057,3ML
13690,001059,2
13691,001059,0.03704
13692,001059,IMIDAZOLE-PYRROLE
13693,001059,POLYAMIDE
13694,001059,IIP
13695,001059,E72
13696,001083,2
13697,001083,0.03030
13698,001083,"4,4,4-TRIFLUORO-1-THIEN-2-YLBUTANE-1,3-DIONE"
13699,001083,TTF
13700,001083,HA5
13701,001092,2
13702,001092,0.00190
13703,001092,BIZELESIN
13704,001092,BIZ
13705,001092,45B
13706,001097,2
13707,001097,0.05000
13708,001097,"2,3,4,5,6-PENTAFLUORO-L-PHENYLALANINE"
13709,001097,PF5
13710,001097,TEF
13711,001104,2
13712,001104,0.00190
13713,001104,COPROPORPHYRIN
13714,001104,I
13715,001104,CONTAINING
13716,001104,CO(III)
13717,001104,PC3
13718,001104,746
13719,001107,2
13720,001107,0.00510
13721,001107,"2,6-DIETHYLPHENOL"
13722,001107,DIE
13723,001107,HQI
13724,001115,2
13725,001115,0.02778
13726,001115,"[4R-(4ALPHA,5ALPHA,6ALPHA,7ALPHA)]-3,3'-{{TETRAHYDRO-5,6-DIHYDROXY-"
13727,001115,"2-OXO-4,7-BIS(PHENYLMETHYL)-1H-1,3-DIAZEPINE-1,3(2H)-"
13728,001115,DIYL]BIS(METHYLENE)]BIS[N-1H-BENZIMIDAZOL-2-YLBENZAMIDE]
13729,001115,146
13730,001115,BD7
13731,001141,2
13732,001141,0.02381
13733,001141,"[(2R,3S,4R,5R)-5-(6-AMINO-9H-PURIN-9-YL)-3,4-"
13734,001141,DIHYDROXYTETRAHYDROFURAN-2-YL]METHYL
13735,001141,"(2R,3S,4S)-5-[(3R,3AS,7AR)-"
13736,001141,"10,11-DIMETHYL-1,4,6-TRIOXO-3-PHENYL-2,3,5,6,7,7A-HEXAHYDRO-1HBENZO["
13737,001141,"G]PYRROLO[2,1-E]PTERIDIN-8(4H)-YL]-2,3,4-"
13738,001141,TRIHYDROXYPENTYLDIHYDROGEN
13739,001141,DIPHOSPHATE
13740,001141,FA9
13741,001141,E4M
13742,001157,2
13743,001157,0.06250
13744,001157,5-BROMONICOTINAMIDE
13745,001157,BRT
13746,001157,GV9
13747,001162,2
13748,001162,0.01064
13749,001162,(3-CHLOROPROPYL)BENZENE
13750,001162,LT1
13751,001162,Z88
13752,001165,2
13753,001165,0.50000
13754,001165,METHYL
13755,001165,"2H-1,2,3-TRIAZOLE-4-CARBOXYLATE"
13756,001165,T45
13757,001165,2HF
13758,001170,2
13759,001170,0.04545
13760,001170,"5-AMINO-1,3,4-THIADIAZOLE-2-SULFONAMIDE"
13761,001170,1SA
13762,001170,DBC
13763,001183,2
13764,001183,0.08333
13765,001183,"(2R)-2,3-DIHYDROXYPROPYL"
13766,001183,PHOSPHATE
13767,001183,GP9
13768,001183,5SP
13769,001187,2
13770,001187,0.16667
13771,001187,UBIQUINONE-8
13772,001187,UQ8
13773,001187,072
13774,001189,2
13775,001189,0.00062
13776,001189,"5,10,15,20-TETRA-(4-N-METHYLPYRIDYL)"
13777,001189,PORPHINE
13778,001189,POH
13779,001189,438
13780,001190,2
13781,001190,0.12500
13782,001190,SIROHEME
13783,001190,SRM
13784,001190,C8F
13785,001211,2
13786,001211,0.00676
13787,001211,TETRAETHYLARSONIUM
13788,001211,ION
13789,001211,T1A
13790,001211,CAE
13791,001218,2
13792,001218,0.16667
13793,001218,SUCROSE
13794,001218,OCTASULFATE
13795,001218,SCR
13796,001218,BCW
13797,001220,2
13798,001220,0.00281
13799,001220,"6-[4-((2S)-2-(1H-1,2,3-BENZOTRIAZOL-1-YL)-3-{4-"
13800,001220,[DIFLUORO(PHOSPHONO)METHYL]PHENYL}-2-PHENYLPROPYL)PHENYL]-2-[(1S)-
13801,001220,1-METHOXY-3-METHYLBUTYL]QUINOLIN-8-YLPHOSPHONIC
13802,001220,ACID
13803,001220,600
13804,001220,3OX
13805,001221,2
13806,001221,0.05556
13807,001221,BACTERIORUBERIN
13808,001221,22B
13809,001221,3OW
13810,001222,2
13811,001222,0.03226
13812,001222,"3,4-DIMETHYLPHENOL"
13813,001222,2MP
13814,001222,CIY
13815,001225,2
13816,001225,0.00248
13817,001225,TRIOXACARCIN
13818,001225,A
13819,001225,GGT
13820,001225,BDZ
13821,001268,2
13822,001268,0.16667
13823,001268,"2H-1,2,3-TRIAZOL-4-YLMETHANOL"
13824,001268,TA5
13825,001268,REE
13826,001271,2
13827,001271,0.06667
13828,001271,MENAQUINONE-9
13829,001271,MQ9
13830,001271,POV
13831,001272,2
13832,001272,0.02941
13833,001272,FERULOYL
13834,001272,COENZYME
13835,001272,A
13836,001272,FRE
13837,001272,C1Q
13838,001276,2
13839,001276,0.00208
13840,001276,"1,2,3,4,5-PENTAFLUOROBENZENE"
13841,001276,F5B
13842,001276,GTQ
13843,001278,2
13844,001278,0.02381
13845,001278,"[(2R,3S,4R,5R)-5-(6-AMINO-9H-PURIN-9-YL)-3,4-"
13846,001278,DIHYDROXYTETRAHYDROFURAN-2-YL]METHYL
13847,001278,"(2R,3S,4S)-2,3,4-TRIHYDROXY-5-"
13848,001278,"[(1R,3R,3AS)-1-HYDROXY-10,11-DIMETHYL-4,6-DIOXO-3-"
13849,001278,"(PENTAFLUOROPHENYL)-2,3,5,6-TETRAHYDRO-1H-BENZO[G]PYRROLO[2,1-"
13850,001278,E]PTERIDIN-8(4H)-YL]PENTYLDIHYDROGEN
13851,001278,DIPHOSPHATE
13852,001278,2PF
13853,001278,NFD
13854,001288,2
13855,001288,0.00588
13856,001288,CHLOROBENZENE
13857,001288,8CL
13858,001288,ES2
13859,001294,2
13860,001294,0.01613
13861,001294,"PYRAZOLO[1,5-A]PYRIMIDINE-3-CARBONITRILE"
13862,001294,LZM
13863,001294,3MB
13864,001311,2
13865,001311,0.01852
13866,001311,META
13867,001311,VANADATE
13868,001311,V7O
13869,001311,PT5
13870,001319,2
13871,001319,0.02500
13872,001319,4-AMINOPYRIDINE
13873,001319,4AP
13874,001319,QUZ
13875,001326,2
13876,001326,0.16667
13877,001326,6-AMINOPYRIMIDIN-2(1H)-ONE
13878,001326,CYT
13879,001326,NFM
13880,001332,2
13881,001332,0.00633
13882,001332,1-THIEN-3-YLMETHANAMINE
13883,001332,BVC
13884,001332,KBE
13885,001344,2
13886,001344,0.00316
13887,001344,THIOPHENE-3-CARBOXIMIDAMIDE
13888,001344,TP5
13889,001344,ABV
13890,001352,2
13891,001352,0.00588
13892,001352,2-AMINOPYRIDINE
13893,001352,2AP
13894,001352,ES6
13895,001364,2
13896,001364,0.08333
13897,001364,DIETHYLPHOSPHORAMIDIC
13898,001364,ACID
13899,001364,TN6
13900,001364,M44
13901,001365,2
13902,001365,0.00269
13903,001365,PYRIMIDIN-2-AMINE
13904,001365,LGA
13905,001365,EV0
13906,001366,2
13907,001366,0.00340
13908,001366,1-METHYL-1H-IMIDAZOLE-5-CARBALDEHYDE
13909,001366,280
13910,001366,717
13911,001388,2
13912,001388,0.01020
13913,001388,NI-FE
13914,001388,OXIDIZED
13915,001388,ACTIVE
13916,001388,CENTER
13917,001388,NFO
13918,001388,4CY
13919,001397,2
13920,001397,0.00284
13921,001397,"[(R)-4-((1,3-DIOXOLANE-2-OXY)-4-(S)-YL)-4-HYDROXY]-(R)-10-(2-"
13922,001397,"METHYLAMINO-5-METHYL-2,6-DIDEOXYGALACTOPYRANOSYL-OXY)-(R)-11-(2-"
13923,001397,HYDROXY-5-METHYL-7-METHOXY-1-NAPHTHOYL-OXY)-(R)-12-S-GLUTATHIONYL-
13924,001397,"4,10,11,12-TETRAHYDROINDACENE"
13925,001397,NCG
13926,001397,LO3
13927,001402,2
13928,001402,0.02222
13929,001402,"[(2R,3S,4R,5R)-5-(6-AMINO-9H-PURIN-9-YL)-3,4-"
13930,001402,DIHYDROXYTETRAHYDROFURAN-2-YL]METHYL
13931,001402,"(2R,3S,4S)-5-[(1R,3R,3AS)-3-"
13932,001402,"[2-(BENZYLOXY)-3-FLUOROPHENYL]-1-HYDROXY-10,11-DIMETHYL-4,6-DIOXO-"
13933,001402,"2,3,5,6-TETRAHYDRO-1H-BENZO[G]PYRROLO[2,1-E]PTERIDIN-8(4H)-YL]-"
13934,001402,"2,3,4-TRIHYDROXYPENTYL"
13935,001402,DIHYDROGEN
13936,001402,DIPHOSPHATE
13937,001402,12F
13938,001402,SCD
13939,001414,2
13940,001414,0.25000
13941,001414,CHLOROPHYLL
13942,001414,B
13943,001414,CHL
13944,001414,HDE
13945,001438,2
13946,001438,0.01754
13947,001438,3-(SULFANYLSELANYL)-L-ALANINE
13948,001438,PSW
13949,001438,LE1
13950,001445,2
13951,001445,0.04545
13952,001445,RIFAMYCIN
13953,001445,CGP
13954,001445,4832
13955,001445,RIF
13956,001445,XT2
13957,001460,2
13958,001460,0.03704
13959,001460,RUTHENIUM
13960,001460,"WIRE,"
13961,001460,5
13962,001460,CARBON
13963,001460,LINKER
13964,001460,R5A
13965,001460,3N6
13966,001461,2
13967,001461,0.00769
13968,001461,RUTHENIUM
13969,001461,"WIRE,"
13970,001461,6
13971,001461,CARBON
13972,001461,LINKER
13973,001461,R6A
13974,001461,NSZ
13975,001468,2
13976,001468,0.03846
13977,001468,"CYCLOPENTANE-1,3-DIONE"
13978,001468,CEJ
13979,001468,JZ2
13980,001469,2
13981,001469,0.16667
13982,001469,HEPTAMOLYBDATE
13983,001469,MO7
13984,001469,IP9
13985,001472,2
13986,001472,0.16667
13987,001472,"1,2-DIMETHOXYETHANE"
13988,001472,DXE
13989,001472,PJ7
13990,001474,2
13991,001474,0.00173
13992,001474,2-NITROTHIOPHENE
13993,001474,265
13994,001474,UAL
13995,001480,2
13996,001480,0.00243
13997,001480,"45-(3-AMINOPROPYL)-5,11,22,28,34-PENTAMETHYL-3,9,15,20,26,32,38,43-"
13998,001480,"OCTAOXO-2,5,8,14,19,22,25,28,31,34,37,42,45,48-TETRADECAAZA-11-"
13999,001480,"AZONIAHEPTACYCLO[42.2.1.1~4,7~.1~10,13~.1~21,24~.1~27,30~.1~33,36~]"
14000,001480,DOPENTACONTA-
14001,001480,"1(46),4(52),6,10(51),12,21(50),23,27(49),29,33(48),35,44(47)-"
14002,001480,DODECAENE
14003,001480,CYE
14004,001480,HP1
14005,001486,2
14006,001486,0.00840
14007,001486,"1,1'-{HEXA-2,4-DIYNE-1,6-DIYLBIS[OXY{(2S,3R)-2-[(N-METHYL-LALANYL)"
14008,001486,"AMINO]-1-OXOBUTANE-3,1-DIYL}(2S)PYRROLIDINE-1,2-"
14009,001486,DIYLMETHANEDIYL]}BIS[5-(PHENYLSULFANYL)-1H-TETRAZOLE]
14010,001486,CZ3
14011,001486,EM1
14012,001487,2
14013,001487,0.00212
14014,001487,"5,10,15,20-TETRAKIS(4-SULPFONATOPHENYL)-21H,23H-PORPHINE"
14015,001487,SFP
14016,001487,586
14017,001495,2
14018,001495,0.10000
14019,001495,"2,5,8,11,14,17,20,23,26,29,32,35,38,41,44,47,50,53,56,59,62,65,68,7"
14020,001495,"1,74,77,80-HEPTACOSAOXADOOCTACONTAN-82-OL"
14021,001495,PEU
14022,001495,ABC
14023,001499,2
14024,001499,0.03125
14025,001499,TRIHYDROGEN
14026,001499,THIODIPHOSPHATE
14027,001499,PIS
14028,001499,IS3
14029,001511,2
14030,001511,0.00098
14031,001511,3-HYDROXY-7-(4-{1-[2-HYDROXY-3-(2-HYDROXY-5-SULFO-PHENYLAZO)-
14032,001511,"BENZYL]-2-SULFO-ETHYLAMINO}-[1,2,5]TRIAZIN-2-YLAMINO)-2-(2-HYDROXY-"
14033,001511,"5-SULFO-PHENYLAZO)-NAPTHALENE-1,8-DISULFONIC"
14034,001511,ACID
14035,001511,RR6
14036,001511,MV7
14037,001523,2
14038,001523,0.10000
14039,001523,"[(2S,3R,4R,5S,6S)-2-[(3R,4R,5R,6R)-2-[(1R,2S)-2-[[6-AMINO-2-[(1S)-"
14040,001523,"3-AMINO-1-[(2,3-DIAMINO-3-OXOPROPYL)AMINO]-3-OXOPROPYL]-5-"
14041,001523,"METHYLPYRIMIDINE-4-CARBONYL]AMINO]-3-[[(2S,3R,4R)-5-[[(2R,3S)-1-[2-"
14042,001523,"[4-[4-[3-[4-(3-AMINOPROPYLAMINO)BUTYLAMINO]PROPYLCARBAMOYL]-1,3-"
14043,001523,"THIAZOL-2-YL]-1,3-THIAZOL-2-YL]ETHYLAMINO]-3-HYDROXY-1-OXOBUTAN-2-"
14044,001523,YL]AMINO]-3-HYDROXY-4-METHYL-5-OXOPENTAN-2-YL]AMINO]-1-(3HIMIDAZOL-
14045,001523,"4-YL)-3-OXOPROPOXY]-4,5-DIHYDROXY-6-(HYDROXYMETHYL)OXAN-3-"
14046,001523,"YL]OXY-3,5-DIHYDROXY-6-(HYDROXYMETHYL)OXAN-4-YL]CARBAMATE"
14047,001523,BY6
14048,001523,J7Z
14049,001533,2
14050,001533,0.01020
14051,001533,CARBONMONOXIDE-(DICYANO)
14052,001533,IRON
14053,001533,FCO
14054,001533,PYM
14055,001549,2
14056,001549,0.10000
14057,001549,(1Z)-PROPANAL
14058,001549,OXIME
14059,001549,PXO
14060,001549,BXO
14061,001555,2
14062,001555,0.00325
14063,001555,PYRAZOLE
14064,001555,PZO
14065,001555,2AI
14066,001557,2
14067,001557,0.00862
14068,001557,OXO-IRON
14069,001557,CLUSTER
14070,001557,3
14071,001557,CNF
14072,001557,STP
14073,001561,2
14074,001561,0.00794
14075,001561,TRICHLOROMETHANE
14076,001561,MCH
14077,001561,CLX
14078,001573,2
14079,001573,0.00485
14080,001573,(DIMETHYLAMINO)(HYDROXY)ZINC'
14081,001573,DOZ
14082,001573,KEN
14083,001577,2
14084,001577,0.05000
14085,001577,TUNGSTATE(VI)
14086,001577,ION
14087,001577,WO5
14088,001577,TE6
14089,001578,2
14090,001578,0.00833
14091,001578,1-(OXIDOSULFANYL)METHANAMINE
14092,001578,OSM
14093,001578,TOU
14094,001582,2
14095,001582,0.00787
14096,001582,"DELTA-BIS(2,2'-BIPYRIDINE)-(5-METHYL-2-2'-BIPYRIDINE)-C2-ADAMANTANE"
14097,001582,RUTHENIUM
14098,001582,(II)
14099,001582,RFA
14100,001582,RFB
14101,001583,2
14102,001583,0.01136
14103,001583,4-IODOPYRAZOLE
14104,001583,PYZ
14105,001583,JZ6
14106,001585,2
14107,001585,0.05556
14108,001585,"8,8'-[CARBONYLBIS[IMINO-3,1-PHENYLENECARBONYLIMINO(4-METHYL-3,1-"
14109,001585,"PHENYLENE)CARBONYLIMINO]]BIS-1,3,5-NAPHTHALENETRISULFONIC"
14110,001585,ACID
14111,001585,SVR
14112,001585,1P1
14113,001588,2
14114,001588,0.02632
14115,001588,CYANAMIDE
14116,001588,CNN
14117,001588,GAI
14118,001589,2
14119,001589,0.00532
14120,001589,CYANIDE
14121,001589,ION
14122,001589,CYN
14123,001589,NME
14124,001590,2
14125,001590,0.08333
14126,001590,TETRACYANONICKELATE
14127,001590,ION
14128,001590,TCN
14129,001590,NFV
14130,001595,2
14131,001595,0.01250
14132,001595,CISPLATIN
14133,001595,CPT
14134,001595,PTN
14135,001597,2
14136,001597,0.12500
14137,001597,CU(I)-S-MO(VI)(=O)OH
14138,001597,CLUSTER
14139,001597,CUM
14140,001597,CUN
14141,001598,2
14142,001598,0.01316
14143,001598,AZIDE
14144,001598,ION
14145,001598,AZI
14146,001598,DAZ
14147,001599,2
14148,001599,0.33333
14149,001599,FE(3)-NI(1)-S(4)
14150,001599,CLUSTER
14151,001599,WCC
14152,001599,NFS
14153,001601,2
14154,001601,0.01220
14155,001601,ACETONITRILE
14156,001601,CCN
14157,001601,SCN
14158,001605,2
14159,001605,0.00239
14160,001605,CACODYLIC
14161,001605,ACID
14162,001605,CAD
14163,001605,MSM
14164,001606,2
14165,001606,0.00248
14166,001606,"MOMO-2-[4-(2-(4-(METHOXY)-1H-1,2,3-TRIAZOL-1-"
14167,001606,"YL)ETHYL)BENZENESULFONAMIDE]-7,12-BIS-[3-(4-(METHOXY)-1H-1,2,3-"
14168,001606,TRIAZOL-1-YL)PROPANOIC
14169,001606,ACID]-CRYPTOPHANE-A
14170,001606,0CR
14171,001606,1CR
14172,001614,2
14173,001614,0.00641
14174,001614,COBALT
14175,001614,"BIS(1,2-DICARBOLLIDE)"
14176,001614,CB5
14177,001614,34B
14178,001619,2
14179,001619,0.09091
14180,001619,COPPER
14181,001619,(II)
14182,001619,CHLORIDE
14183,001619,CUL
14184,001619,C2C
14185,001620,2
14186,001620,0.08333
14187,001620,OCTADECATUNGSTENYL
14188,001620,DIPHOSPHATE
14189,001620,WO2
14190,001620,KEG
14191,001621,2
14192,001621,0.05556
14193,001621,TRIBROMOMETHANE
14194,001621,MBR
14195,001621,2BM
14196,001622,2
14197,001622,0.10000
14198,001622,PLATINUM(II)
14199,001622,DI-CHLORIDE
14200,001622,PCL
14201,001622,NCP
14202,001623,2
14203,001623,0.01282
14204,001623,"(S)-2,4-DIAMINO-5-((7,8-DICARBAUNDECABORAN-7-YL)METHYL)-6-"
14205,001623,METHYLPYRIMIDINE
14206,001623,39B
14207,001623,39E
14208,001624,2
14209,001624,0.00231
14210,001624,MANGANESE
14211,001624,(II)
14212,001624,ION
14213,001624,MN
14214,001624,MN3
14215,001625,2
14216,001625,0.00595
14217,001625,COBALT
14218,001625,(II)
14219,001625,ION
14220,001625,CO
14221,001625,3CO
14222,001626,2
14223,001626,0.03704
14224,001626,METHYLENE
14225,001626,GROUP
14226,001626,CH2
14227,001626,CHM
14228,001627,2
14229,001627,0.00680
14230,001627,COPPER
14231,001627,(II)
14232,001627,ION
14233,001627,CU
14234,001627,CU1
14235,001628,2
14236,001628,0.02703
14237,001628,GOLD
14238,001628,ION
14239,001628,AU
14240,001628,AU3
14241,001629,2
14242,001629,0.00372
14243,001629,NICKEL
14244,001629,(II)
14245,001629,ION
14246,001629,NI
14247,001629,3NI
14248,001630,2
14249,001630,0.05405
14250,001630,CHLORO
14251,001630,DIIRON-OXO
14252,001630,MOIETY
14253,001630,CFO
14254,001630,OFO
14255,001631,2
14256,001631,0.00382
14257,001631,FE
14258,001631,(III)
14259,001631,ION
14260,001631,FE
14261,001631,FE2
14262,001632,2
14263,001632,0.02564
14264,001632,PLATINUM
14265,001632,(II)
14266,001632,ION
14267,001632,PT
14268,001632,PT4
14269,001633,2
14270,001633,0.05882
14271,001633,GADOLINIUM
14272,001633,ATOM
14273,001633,GD
14274,001633,GD3
14275,001634,2
14276,001634,0.03571
14277,001634,EUROPIUM
14278,001634,ION
14279,001634,EU
14280,001634,EU3
14281,001635,2
14282,001635,0.01042
14283,001635,HOLMIUM
14284,001635,ATOM
14285,001635,HO
14286,001635,HO3
14287,001636,2
14288,001636,0.25000
14289,001636,IRIDIUM
14290,001636,ION
14291,001636,IR
14292,001636,IR3
14293,001637,2
14294,001637,0.03030
14295,001637,YTTERBIUM
14296,001637,(III)
14297,001637,ION
14298,001637,YB
14299,001637,YB2
14300,001639,2
14301,001639,0.04000
14302,001639,YTTRIUM
14303,001639,ION
14304,001639,Y1
14305,001639,YT3
14306,001641,2
14307,001641,0.03333
14308,001641,OSMIUM
14309,001641,ION
14310,001641,OS
14311,001641,OS4
14312,001643,2
14313,001643,0.01852
14314,001643,MERCURY
14315,001643,(II)
14316,001643,IODIDE
14317,001643,HGI
14318,001643,I3M
14319,001645,2
14320,001645,0.08333
14321,001645,SELENIUM
14322,001645,ATOM
14323,001645,SE
14324,001645,SEK
14325,001647,2
14326,001647,0.25000
14327,001647,RHODIUM
14328,001647,RH
14329,001647,RH3
14330,000429,1
14331,000429,0.02041
14332,000429,(2R)-2-[(1-BENZOTHIOPHEN-2-YLCARBONYL)AMINO]-3-PHENYLPROPYL
14333,000429,PHOSPHATE
14334,000429,J9Z
14335,000433,1
14336,000433,0.05556
14337,000433,"(2R,3S,4S)-1-[(2S,3S,4R,5R,6S)-2,3,4,5,6,7-HEXAHYDROXYHEPTYL]-3,4-"
14338,000433,DIHYDROXY-2-(HYDROXYMETHYL)TETRAHYDROTHIOPHENIUM
14339,000433,(NON-PREFERRED
14340,000433,NAME)
14341,000433,DSK
14342,000440,1
14343,000440,0.02857
14344,000440,(5R)-5-CARBAMIMIDAMIDO-1-(2-DEOXY-5-O-PHOSPHONO-BETA-D-ERYTHROPENTOFURANOSYL)
14345,000440,"IMIDAZOLIDINE-2,4-DIONE"
14346,000440,G35
14347,000441,1
14348,000441,0.50000
14349,000441,"2-[(1S,2S)-2-CARBOXYCYCLOPROPYL]-3-(9H-XANTHEN-9-YL)-D-ALANINE"
14350,000441,Z99
14351,000444,1
14352,000444,0.16667
14353,000444,"L-GAMMA-GLUTAMYL-S-[(3R)-1-ETHYL-2,5-DIOXOPYRROLIDIN-3-YL]-LCYSTEINYLGLYCINE"
14354,000444,L9X
14355,000445,1
14356,000445,0.04167
14357,000445,"3-[4-(DIETHYLAMINO)PHENOXY]-6-(ETHOXYCARBONYL)-5,8-DIHYDROXY-7-OXO-"
14358,000445,"7,8-DIHYDRO-1,8-NAPHTHYRIDIN-1-IUM"
14359,000445,LP9
14360,000448,1
14361,000448,0.01639
14362,000448,"(2'R,3R,4'R,5'R)-6-CHLORO-4'-(3-CHLORO-2-FLUOROPHENYL)-2'-(2,2-"
14363,000448,"DIMETHYLPROPYL)-N-(2-MORPHOLIN-4-YLETHYL)-2-OXO-1,2-"
14364,000448,"DIHYDROSPIRO[INDOLE-3,3'-PYRROLIDINE]-5'-CARBOXAMIDE"
14365,000448,MI6
14366,000449,1
14367,000449,0.01639
14368,000449,(2R)-2-HYDROXY-3-(PHOSPHONOOXY)PROPYL
14369,000449,"(9E,12Z,15Z)-OCTADECA-"
14370,000449,"9,12,15-TRIENOATE"
14371,000449,NKQ
14372,000455,1
14373,000455,0.00265
14374,000455,"6-{[(3R,4R)-4-(2-{[2-(3-FLUOROPHENYL)ETHYL]AMINO}ETHOXY)PYRROLIDIN-"
14375,000455,3-YL]METHYL}-4-METHYLPYRIDIN-2-AMINE
14376,000455,JRR
14377,000456,1
14378,000456,0.00265
14379,000456,"6-{[(3S,4R)-4-(2-{[2-(3-FLUOROPHENYL)ETHYL]AMINO}ETHOXY)PYRROLIDIN-"
14380,000456,3-YL]METHYL}-4-METHYLPYRIDIN-2-AMINE
14381,000456,JRS
14382,000457,1
14383,000457,0.00265
14384,000457,"6-{[(3R,4S)-4-(2-{[2-(3-FLUOROPHENYL)ETHYL]AMINO}ETHOXY)PYRROLIDIN-"
14385,000457,3-YL]METHYL}-4-METHYLPYRIDIN-2-AMINE
14386,000457,JSR
14387,000459,1
14388,000459,0.02041
14389,000459,"(2R,4E)-2-[(NAPHTHALEN-2-YLCARBONYL)AMINO]-5-PHENYLPENT-4-ENOIC"
14390,000459,ACID
14391,000459,JZI
14392,000466,1
14393,000466,0.00146
14394,000466,"3-{3-BROMO-4-[(2,4-DIFLUOROBENZYL)OXY]-6-METHYL-2-OXOPYRIDIN-1(2H)-"
14395,000466,"YL}-N,4-DIMETHYLBENZAMIDE"
14396,000466,I45
14397,000468,1
14398,000468,0.00275
14399,000468,"(2S)-2-(4-CHLOROBENZYL)-3-OXO-3-[4-(7H-PYRROLO[2,3-D]PYRIMIDIN-4-"
14400,000468,YL)PIPERAZIN-1-YL]PROPAN-1-AMINE
14401,000468,XM1
14402,000474,1
14403,000474,0.00483
14404,000474,"(2S,3S,11BS)-3-[3-(FLUOROMETHYL)PHENYL]-9,10-DIMETHOXY-"
14405,000474,"1,3,4,6,7,11B-HEXAHYDRO-2H-PYRIDO[2,1-A]ISOQUINOLIN-2-AMINE"
14406,000474,23Q
14407,000477,1
14408,000477,0.00265
14409,000477,"6-{[(3R,4R)-4-(2-{[2-(3-FLUOROPHENYL)ETHYL]AMINO}ETHOXY)PYRROLIDIN-"
14410,000477,3-YL]METHYL}PYRIDIN-2-AMINE
14411,000477,59R
14412,000478,1
14413,000478,0.00265
14414,000478,"6-{[(3S,4S)-4-(2-{[2-(3-FLUOROPHENYL)ETHYL]AMINO}ETHOXY)PYRROLIDIN-"
14415,000478,3-YL]METHYL}PYRIDIN-2-AMINE
14416,000478,59W
