,m_gene,u_uniprot_acc,u_reviewed,u_pdb
4603,b3225,P0A6L4,True,3LCF
4604,b3225,P0A6L4,True,3LCG
4605,b3225,P0A6L4,True,3LCH
4606,b3225,P0A6L4,True,2WNZ
4607,b3225,P0A6L4,True,3LCL
4608,b3225,P0A6L4,True,2WPB
4609,b4237,P0A9N8,True,
4610,b3126,P23522,True,1DXF
4611,b3126,P23522,True,1DXE
4612,b3648,P60546,True,2ANC
4613,b3648,P60546,True,2ANB
4614,b3648,P60546,True,2F3T
4615,b3648,P60546,True,1S96
4616,b3648,P60546,True,2AN9
4617,b3648,P60546,True,2F3R
4618,b3640,P06968,True,1SEH
4619,b3640,P06968,True,1DUP
4620,b3640,P06968,True,1RNJ
4621,b3640,P06968,True,2HR6
4622,b3640,P06968,True,1DUD
4623,b3640,P06968,True,2HRM
4624,b3640,P06968,True,1SYL
4625,b3640,P06968,True,1EU5
4626,b3640,P06968,True,1EUW
4627,b3640,P06968,True,1RN8
4628,b3137,P0AB74,True,1GVF
4629,b3642,P0A7E3,True,1ORO
4630,b3132,P0C8K0,True,
